"","longitude","latitude","altitude","temp","prec","hum","pop","dist_aqua"
"10983",37.0666666666667,-16.1666666666667,377.890625,31.0026931762695,122.5,73.2416687011719,32.7031898498535,5.09200000762939
"10984",37.0666666666667,-16.1,435.546875,30.8015632629395,129.375,72.466667175293,58.922981262207,4.06300020217896
"10985",37.0666666666667,-16.0333333333333,479.734375,30.3900985717773,129.375,72.466667175293,45.4480972290039,3.57100009918213
"10986",37.0666666666667,-15.9666666666667,482.125,30.4326992034912,132.116668701172,71.6750030517578,39.2121696472168,4.53700017929077
"10987",37.0666666666667,-15.9,490.515625,30.6319026947021,132.116668701172,71.6750030517578,24.5717849731445,1.07400000095367
"10988",37.0666666666667,-15.8333333333333,523.96875,30.2941703796387,132.116668701172,71.6750030517578,29.2459087371826,3.67899990081787
"10989",37.0666666666667,-15.7666666666667,559.890625,29.9117069244385,126.099998474121,70.841667175293,51.6427040100098,9.01500034332275
"10990",37.0666666666667,-15.7,604.5625,29.5958042144775,126.099998474121,70.841667175293,30.5152683258057,14.3269996643066
"10991",37.0666666666667,-15.6333333333333,644.640625,29.5391120910645,119.974998474121,70.0749969482422,50.3479537963867,12.6850004196167
"10992",37.0666666666667,-15.5666666666667,682.421875,29.383731842041,119.974998474121,70.0749969482422,55.0474700927734,9.78299999237061
"10993",37.0666666666667,-15.5,713.765625,29.5360412597656,119.974998474121,70.0749969482422,60.1453704833984,6.51900005340576
"10994",37.0666666666667,-15.4333333333333,1185.59375,26.2903251647949,120.583335876465,70.2083358764648,21.6837882995605,2.25999999046326
"10995",37.0666666666667,-15.3666666666667,1479.375,23.7742767333984,120.583335876465,70.2083358764648,33.6134643554688,8.75800037384033
"10996",37.0666666666667,-15.3,1232.8125,25.4775848388672,116.316665649414,69.716667175293,37.8826141357422,16.0769996643066
"10997",37.0666666666667,-15.2333333333333,1281.59375,25.4798450469971,116.316665649414,69.716667175293,11.1837120056152,23.4599990844727
"10998",37.0666666666667,-15.1666666666667,1101.96875,25.3237686157227,116.316665649414,69.716667175293,16.6383476257324,21.2770004272461
"10999",37.0666666666667,-15.1,699.0625,30.3656158447266,97.0666656494141,67.8083343505859,26.8209342956543,15.8660001754761
"11000",37.0666666666667,-15.0333333333333,659.453125,30.7634658813477,97.0666656494141,67.8083343505859,9.68649673461914,12.6850004196167
